instrument_type|ticker_symbol|exchange|country|currency|trade_date|execution_time|side|quantity|price_per_unit|gross_amount|commission|tax|net_amount|client_pid|client_name|client_lastname|client_origin|transaction_type|channel|created_at|updated_at
ETF|AAPL|JPX|Honduras|EUR|2023-03-27|2023-03-27 13:21:03|B|186.7154|505.4815|94381.18|321.4346|1887.6236|92081.5|811139925866|Robert|James|Cuba|LIMIT|API|2026-02-14 14:58:18.414003|2026-02-14 14:58:18.414004
STOCK|NFLX|NYSE|Zambia|GBP|2024-07-17|2024-07-17 10:28:18|B|413.8034|641.4167|265420.41|826.692|5308.4082|259184.04|848020899080|Michael|Davis|Reunion|STOP_LOSS|API|2026-02-14 14:58:18.414147|2026-02-14 14:58:18.414147
ETF|BABA|LSE|China|JPY|2023-12-10|2023-12-10 23:23:28|S|192.2506|44.1001|8478.27|36.0294|169.5654|8267.15|761168031715|Mary|Brown|Tanzania|LIMIT|MOBILE|2026-02-14 14:58:18.414287|2026-02-14 14:58:18.414288
ETF|NFLX|JPX|Serbia|GBP|2024-01-01|2024-01-01 00:31:56|S|118.5123|699.5619|82906.69|295.2749|1658.1338|80933.39|221040907167|Joshua|Wilcox|Netherlands Antilles|EACH_PRICE|MOBILE|2026-02-14 14:58:18.414430|2026-02-14 14:58:18.414431
ETF|NFLX|NYSE|Samoa|GBP|2024-12-04|2024-12-04 13:44:57|S|28.7728|835.4043|24036.92|90.8281|480.7384|23448.76|748025463949|Phyllis|Jensen|Jordan|LIMIT|WEB|2026-02-14 14:58:18.414571|2026-02-14 14:58:18.414572
ETF|MSFT|LSE|Djibouti|EUR|2023-02-11|2023-02-11 14:07:41|S|452.4865|102.1395|46216.74|84.8025|924.3348|45162.04|989549181037|Jason|Vargas|Saint Vincent and the Grenadines|LIMIT|MOBILE|2026-02-14 14:58:18.414712|2026-02-14 14:58:18.414713
ETF|GOOGL|NASDAQ|El Salvador|JPY|2023-01-26|2023-01-26 07:47:00|B|166.7822|361.5538|60300.74|99.153|1206.0148|58943.84|793598887378|Brandi|Ward|Uruguay|MARKET_PRICE|API|2026-02-14 14:58:18.414854|2026-02-14 14:58:18.414855
ETF|GOOGL|LSE|United Kingdom|USD|2023-08-29|2023-08-29 20:34:33|B|323.8654|1184.715|383688.2|912.2076|7673.764|374749.51|586246558506|Tyler|Mcgrath|Marshall Islands|EACH_PRICE|API|2026-02-14 14:58:18.414998|2026-02-14 14:58:18.414999
ETF|AMZN|LSE|Aruba|JPY|2023-11-20|2023-11-20 15:15:39|B|112.0353|56.1644|6292.4|12.0782|125.848|6152.74|396327858329|David|Shaw|Portugal|STOP_LIMIT|WEB|2026-02-14 14:58:18.415144|2026-02-14 14:58:18.415145
STOCK|AAPL|XETRA|Turkmenistan|GBP|2024-07-27|2024-07-27 02:41:54|S|183.4285|1213.9923|222680.79|959.0601|4453.6158|217092.03|652937714893|Kristin|Wood|Yemen|LIMIT|WEB|2026-02-14 14:58:18.415285|2026-02-14 14:58:18.415286
ETF|GOOGL|JPX|Montserrat|EUR|2023-10-31|2023-10-31 17:03:55|S|248.0734|1224.3768|303735.32|850.4748|6074.7064|296746.7|695300479915|Kenneth|Armstrong|Puerto Rico|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.415426|2026-02-14 14:58:18.415427
ETF|GOOGL|NASDAQ|Colombia|USD|2023-02-24|2023-02-24 05:14:33|S|249.3614|1286.9323|320911.24|1479.0416|6418.2248|312772.04|441719433788|Jeffrey|Powers|Switzerland|MARKET_PRICE|WEB|2026-02-14 14:58:18.415567|2026-02-14 14:58:18.415568
ETF|BABA|NASDAQ|Nicaragua|USD|2024-04-22|2024-04-22 21:47:24|S|36.0634|163.7853|5906.65|13.2249|118.133|5770.79|557317782516|Brittney|Maldonado|Hungary|STOP_LOSS|API|2026-02-14 14:58:18.415709|2026-02-14 14:58:18.415709
ETF|AAPL|NASDAQ|Burkina Faso|GBP|2023-02-25|2023-02-25 16:21:06|S|326.1002|178.8707|58329.77|117.7829|1166.5954|57035.74|305863977030|Olivia|Johnson|Burundi|MARKET_PRICE|API|2026-02-14 14:58:18.415852|2026-02-14 14:58:18.415853
ETF|GOOGL|XETRA|British Indian Ocean Territory (Chagos Archipelago)|EUR|2024-06-30|2024-06-30 15:07:31|B|320.1203|737.7662|236173.94|311.951|4723.4788|230924.74|281890306276|Edward|Davenport|Ethiopia|MARKET_PRICE|WEB|2026-02-14 14:58:18.415994|2026-02-14 14:58:18.415995
STOCK|META|JPX|Bhutan|JPY|2024-10-21|2024-10-21 13:42:47|B|30.454|1026.1462|31250.26|143.1057|625.0052|30453.38|978056659698|Daniel|Benton|Angola|LIMIT|WEB|2026-02-14 14:58:18.416136|2026-02-14 14:58:18.416136
STOCK|NFLX|NASDAQ|Yemen|GBP|2024-05-21|2024-05-21 11:08:10|S|431.8443|235.2315|101583.38|78.4041|2031.6676|99395.44|926468300806|Angelica|Woodward|Cote d'Ivoire|EACH_PRICE|API|2026-02-14 14:58:18.416275|2026-02-14 14:58:18.416276
STOCK|GOOGL|LSE|American Samoa|GBP|2023-04-26|2023-04-26 00:13:11|S|147.8239|1288.4269|190460.29|363.566|3809.2058|186105.24|622459422292|Steven|Jones|Germany|STOP_LOSS|API|2026-02-14 14:58:18.416417|2026-02-14 14:58:18.416417
STOCK|META|LSE|Guam|JPY|2023-12-20|2023-12-20 14:18:49|S|439.0105|762.0958|334568.06|455.0081|6691.3612|327261.88|556386989855|Jessica|Dennis|Pitcairn Islands|STOP_LIMIT|BROKER|2026-02-14 14:58:18.416560|2026-02-14 14:58:18.416561
STOCK|AMZN|NASDAQ|Denmark|JPY|2023-05-26|2023-05-26 22:39:31|S|418.6109|1473.0954|616653.79|1452.2867|12333.0758|602600.82|531735400170|David|Williams|Lesotho|EACH_PRICE|WEB|2026-02-14 14:58:18.416702|2026-02-14 14:58:18.416703
STOCK|AAPL|NYSE|Malawi|USD|2024-01-24|2024-01-24 17:11:26|S|462.5238|1279.0612|591596.25|1029.44|11831.925|578361.62|738608599776|Stephen|Rodriguez|Cameroon|LIMIT|API|2026-02-14 14:58:18.416843|2026-02-14 14:58:18.416844
STOCK|META|XETRA|Benin|JPY|2023-05-02|2023-05-02 15:22:32|B|29.5516|1437.5841|42482.91|162.0205|849.6582|41441.72|831893953997|Rodney|Parker|Estonia|LIMIT|API|2026-02-14 14:58:18.416984|2026-02-14 14:58:18.416985
STOCK|AMZN|NYSE|Palau|JPY|2024-01-19|2024-01-19 00:24:18|B|493.4653|365.1142|180171.19|479.0314|3603.4238|176024.44|565880860826|Brenda|Quinn|Guyana|EACH_PRICE|BROKER|2026-02-14 14:58:18.417124|2026-02-14 14:58:18.417125
ETF|NVDA|JPX|Tonga|EUR|2024-09-13|2024-09-13 23:38:37|B|25.3779|463.3129|11757.91|44.9481|235.1582|11468.08|850658999942|James|Bray|Sao Tome and Principe|MARKET_PRICE|API|2026-02-14 14:58:18.417264|2026-02-14 14:58:18.417265
ETF|NFLX|JPX|Yemen|JPY|2024-05-27|2024-05-27 00:26:46|B|140.1502|259.7552|36404.74|127.6841|728.0948|35535.61|126088821599|Mike|Williams|Mali|LIMIT|BROKER|2026-02-14 14:58:18.417455|2026-02-14 14:58:18.417456
STOCK|NFLX|NASDAQ|Belize|EUR|2024-11-12|2024-11-12 15:29:10|B|228.76|1288.0151|294646.33|271.5807|5892.9266|288245.12|415654279804|Rachel|Reed|Sierra Leone|LIMIT|API|2026-02-14 14:58:18.417600|2026-02-14 14:58:18.417601
ETF|MSFT|LSE|Haiti|USD|2023-09-12|2023-09-12 17:33:12|S|352.8383|427.7025|150909.82|641.5511|3018.1964|147170.32|453882243131|Daniel|Wilson|Grenada|LIMIT|API|2026-02-14 14:58:18.417745|2026-02-14 14:58:18.417746
STOCK|NVDA|LSE|Croatia|GBP|2023-07-10|2023-07-10 02:33:39|S|181.0493|1252.8081|226820.03|496.0849|4536.4006|221580.5|513952676942|Melissa|Moreno|Morocco|EACH_PRICE|MOBILE|2026-02-14 14:58:18.417888|2026-02-14 14:58:18.417888
ETF|META|XETRA|Mayotte|GBP|2023-04-28|2023-04-28 13:37:59|S|412.5209|1304.3894|538087.89|1718.256|10761.7578|525171.76|618619105481|Cindy|Adkins|Bahamas|LIMIT|WEB|2026-02-14 14:58:18.418029|2026-02-14 14:58:18.418030
STOCK|NVDA|NASDAQ|Libyan Arab Jamahiriya|EUR|2024-09-17|2024-09-17 11:41:29|B|198.8155|748.3566|148784.89|105.6064|2975.6978|145581.63|976102533234|Michelle|Jones|Uzbekistan|LIMIT|WEB|2026-02-14 14:58:18.418180|2026-02-14 14:58:18.418181
ETF|NVDA|NASDAQ|Slovakia (Slovak Republic)|EUR|2023-07-27|2023-07-27 15:48:58|S|65.8967|1438.2297|94774.59|209.1007|1895.4918|92578.97|884644466553|Melinda|Diaz|Costa Rica|STOP_LIMIT|BROKER|2026-02-14 14:58:18.418322|2026-02-14 14:58:18.418323
ETF|GOOGL|NYSE|Fiji|USD|2024-06-14|2024-06-14 07:23:59|S|393.1191|920.1747|361738.25|544.7841|7234.765|353817.54|391363820932|Abigail|Williamson|Malaysia|STOP_LOSS|API|2026-02-14 14:58:18.418463|2026-02-14 14:58:18.418464
STOCK|META|NYSE|Svalbard & Jan Mayen Islands|EUR|2023-06-22|2023-06-22 04:27:18|S|33.4442|714.667|23901.47|96.0418|478.0294|23316.73|220171434021|Randall|Travis|Hong Kong|LIMIT|WEB|2026-02-14 14:58:18.418605|2026-02-14 14:58:18.418606
STOCK|AMZN|LSE|Senegal|JPY|2024-04-28|2024-04-28 07:04:29|S|302.7422|1156.4438|350104.34|1172.6311|7002.0868|341793.02|509796592382|Regina|Ingram|Congo|MARKET_PRICE|API|2026-02-14 14:58:18.418747|2026-02-14 14:58:18.418747
ETF|TSLA|JPX|Cayman Islands|EUR|2024-11-30|2024-11-30 02:59:14|S|23.0508|986.1507|22731.56|112.1343|454.6312|22142.14|793886723899|Andrea|Johnson|Pitcairn Islands|STOP_LIMIT|API|2026-02-14 14:58:18.418891|2026-02-14 14:58:18.418892
ETF|META|NASDAQ|Maldives|USD|2024-09-26|2024-09-26 07:34:49|B|340.673|577.078|196594.89|421.5159|3931.8978|192118.56|825484590263|Dustin|Rodriguez|Bolivia|LIMIT|API|2026-02-14 14:58:18.419033|2026-02-14 14:58:18.419034
ETF|BABA|JPX|Kazakhstan|GBP|2023-09-09|2023-09-09 12:21:47|B|199.8572|1073.032|214453.17|262.535|4289.0634|209731.72|538420623886|Ashley|Hammond|Turks and Caicos Islands|EACH_PRICE|MOBILE|2026-02-14 14:58:18.419175|2026-02-14 14:58:18.419176
STOCK|NFLX|JPX|Mali|JPY|2023-01-03|2023-01-03 07:57:04|B|406.9036|235.6062|95869.01|263.3699|1917.3802|93642.6|957560254617|Cynthia|Holt|Mali|STOP_LIMIT|BROKER|2026-02-14 14:58:18.419315|2026-02-14 14:58:18.419316
STOCK|AMZN|JPX|Cayman Islands|USD|2024-07-06|2024-07-06 11:11:23|S|374.5028|1021.6143|382597.42|594.1939|7651.9484|374204.86|735902730166|Caroline|Reyes|Azerbaijan|STOP_LOSS|MOBILE|2026-02-14 14:58:18.419455|2026-02-14 14:58:18.419456
ETF|BABA|LSE|Oman|EUR|2023-08-10|2023-08-10 14:02:59|S|337.3725|610.1719|205855.22|506.7749|4117.1044|201189.22|419732003399|Michael|Torres|Namibia|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.419598|2026-02-14 14:58:18.419599
STOCK|MSFT|LSE|Cook Islands|EUR|2023-02-26|2023-02-26 18:31:56|S|443.1685|373.2942|165432.23|249.1762|3308.6446|161837.18|797631509457|Melinda|Hanson|Cote d'Ivoire|LIMIT|BROKER|2026-02-14 14:58:18.419739|2026-02-14 14:58:18.419740
STOCK|NVDA|NASDAQ|Kenya|USD|2024-10-31|2024-10-31 10:58:39|B|111.704|860.2516|96093.54|380.4443|1921.8708|93778.46|764152547861|Amanda|Evans|British Virgin Islands|STOP_LOSS|WEB|2026-02-14 14:58:18.419879|2026-02-14 14:58:18.419879
STOCK|MSFT|XETRA|Chile|GBP|2024-02-07|2024-02-07 10:33:00|B|318.8851|485.0031|154660.26|101.5338|3093.2052|151347.33|793247238030|Jordan|Byrd|Senegal|LIMIT|API|2026-02-14 14:58:18.420019|2026-02-14 14:58:18.420020
STOCK|META|LSE|Netherlands Antilles|GBP|2023-03-30|2023-03-30 23:27:35|S|83.1324|320.1249|26612.75|56.6355|532.255|26009.93|702887309873|Roger|Williams|Montenegro|STOP_LOSS|WEB|2026-02-14 14:58:18.420162|2026-02-14 14:58:18.420162
ETF|GOOGL|JPX|Australia|JPY|2024-07-01|2024-07-01 07:42:43|B|327.8165|1429.3815|468574.84|1645.0386|9371.4968|457145.66|522798854632|Joshua|Smith|United Kingdom|LIMIT|BROKER|2026-02-14 14:58:18.420302|2026-02-14 14:58:18.420303
STOCK|AAPL|XETRA|Philippines|JPY|2024-09-29|2024-09-29 16:21:51|B|496.8792|72.8185|36182.0|106.0508|723.64|35319.99|343739612865|Ashley|Johnson|San Marino|STOP_LOSS|API|2026-02-14 14:58:18.420446|2026-02-14 14:58:18.420447
ETF|TSLA|JPX|Comoros|JPY|2024-04-12|2024-04-12 02:15:54|S|332.346|542.8163|180402.83|659.948|3608.0566|176049.01|428315642994|Devin|Elliott|Chad|STOP_LOSS|WEB|2026-02-14 14:58:18.420589|2026-02-14 14:58:18.420589
ETF|BABA|XETRA|French Southern Territories|GBP|2024-05-06|2024-05-06 01:55:32|S|429.0163|970.8662|416517.42|585.6321|8330.3484|407508.82|291992417125|Olivia|Smith|Equatorial Guinea|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.420732|2026-02-14 14:58:18.420733
STOCK|NVDA|NYSE|Guadeloupe|JPY|2024-01-08|2024-01-08 10:07:28|B|347.9376|201.8755|70240.08|44.7783|1404.8016|68746.73|619346649872|Andrew|Payne|Falkland Islands (Malvinas)|EACH_PRICE|WEB|2026-02-14 14:58:18.420880|2026-02-14 14:58:18.420880
STOCK|MSFT|XETRA|Somalia|USD|2023-11-03|2023-11-03 16:35:19|B|226.2764|99.5688|22530.07|52.6779|450.6014|22024.53|943166405223|Stephen|Ritter|Mauritania|STOP_LOSS|BROKER|2026-02-14 14:58:18.421022|2026-02-14 14:58:18.421022
STOCK|NVDA|XETRA|Bahamas|USD|2023-06-24|2023-06-24 15:26:16|B|264.7472|507.7629|134428.81|196.7606|2688.5762|131467.73|774177322887|Allen|Johnson|Wallis and Futuna|STOP_LIMIT|BROKER|2026-02-14 14:58:18.421165|2026-02-14 14:58:18.421166
ETF|TSLA|LSE|Senegal|JPY|2024-12-02|2024-12-02 10:42:35|S|270.4784|1372.2658|371168.26|832.4257|7423.3652|362797.72|227210381428|Sara|Williams|Saint Pierre and Miquelon|MARKET_PRICE|WEB|2026-02-14 14:58:18.421307|2026-02-14 14:58:18.421307
ETF|NVDA|NASDAQ|Iraq|JPY|2023-06-25|2023-06-25 22:58:24|B|357.9276|566.0274|202596.83|164.2101|4051.9366|198338.86|581257611303|Joshua|Matthews|Ecuador|MARKET_PRICE|WEB|2026-02-14 14:58:18.421487|2026-02-14 14:58:18.421487
STOCK|AMZN|NASDAQ|Poland|JPY|2023-10-17|2023-10-17 08:06:03|S|430.1836|110.2044|47408.13|171.0243|948.1626|46252.41|406240081486|Debra|Johnson|French Polynesia|MARKET_PRICE|BROKER|2026-02-14 14:58:18.421629|2026-02-14 14:58:18.421630
STOCK|META|JPX|Venezuela|USD|2023-05-14|2023-05-14 23:51:02|S|175.8399|174.6384|30708.4|77.9391|614.168|29998.18|737231514585|Shane|Spencer|Belize|EACH_PRICE|WEB|2026-02-14 14:58:18.421770|2026-02-14 14:58:18.421771
STOCK|META|XETRA|Taiwan|GBP|2023-09-07|2023-09-07 07:48:06|B|177.1993|833.4581|147688.19|450.8679|2953.7638|144165.75|599116203409|Sophia|Hamilton|Yemen|STOP_LOSS|API|2026-02-14 14:58:18.421913|2026-02-14 14:58:18.421914
ETF|META|NYSE|Norfolk Island|USD|2023-05-01|2023-05-01 10:03:54|S|172.2899|1213.6905|209106.61|813.5443|4182.1322|203928.58|994880014393|Nicole|Ayala|Grenada|EACH_PRICE|WEB|2026-02-14 14:58:18.422054|2026-02-14 14:58:18.422054
ETF|MSFT|JPX|Pitcairn Islands|USD|2023-05-18|2023-05-18 13:15:28|S|2.154|419.7514|904.14|3.7153|18.0828|882.02|848984473618|Michael|Bailey|Kuwait|STOP_LIMIT|API|2026-02-14 14:58:18.422196|2026-02-14 14:58:18.422197
ETF|MSFT|NYSE|Martinique|GBP|2023-05-30|2023-05-30 08:43:27|S|300.4693|652.9428|196189.27|795.0103|3923.7854|191397.07|651195144158|Eric|Barron|Colombia|MARKET_PRICE|WEB|2026-02-14 14:58:18.422341|2026-02-14 14:58:18.422342
ETF|GOOGL|NYSE|United States of America|EUR|2023-02-12|2023-02-12 03:33:28|S|498.2099|804.9753|401046.66|1099.1273|8020.9332|391737.38|127024518406|Joshua|Thompson|Micronesia|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.422504|2026-02-14 14:58:18.422504
STOCK|NFLX|JPX|New Zealand|EUR|2024-05-04|2024-05-04 14:56:27|B|30.7645|175.943|5412.8|5.9226|108.256|5293.65|588685897986|Paige|Rivera|Bouvet Island (Bouvetoya)|STOP_LOSS|WEB|2026-02-14 14:58:18.422647|2026-02-14 14:58:18.422648
STOCK|GOOGL|XETRA|Cape Verde|USD|2024-02-09|2024-02-09 01:12:25|S|348.0777|797.3294|277532.58|1138.559|5550.6516|270671.02|322437849031|Erica|Lee|Anguilla|MARKET_PRICE|BROKER|2026-02-14 14:58:18.422790|2026-02-14 14:58:18.422791
STOCK|MSFT|NYSE|Falkland Islands (Malvinas)|USD|2023-07-22|2023-07-22 15:46:59|B|85.4864|720.5956|61601.12|107.8272|1232.0224|60224.01|674885606639|Zachary|Thompson|United States Virgin Islands|MARKET_PRICE|BROKER|2026-02-14 14:58:18.422933|2026-02-14 14:58:18.422934
STOCK|BABA|JPX|Suriname|JPY|2023-10-19|2023-10-19 20:31:40|S|276.7482|1458.2215|403560.18|1223.8061|8071.2036|394165.32|631262456671|Patrick|Murphy|Moldova|STOP_LIMIT|API|2026-02-14 14:58:18.423074|2026-02-14 14:58:18.423075
STOCK|MSFT|NASDAQ|Bahamas|USD|2023-07-25|2023-07-25 20:00:12|S|441.0752|744.752|328491.64|699.7216|6569.8328|321077.42|930828415798|Joel|Martinez|China|STOP_LOSS|MOBILE|2026-02-14 14:58:18.423216|2026-02-14 14:58:18.423217
STOCK|NVDA|XETRA|Malaysia|JPY|2024-06-25|2024-06-25 09:56:16|S|232.0641|245.0764|56873.43|177.4284|1137.4686|55544.32|549232733699|Angela|Walsh|Thailand|MARKET_PRICE|WEB|2026-02-14 14:58:18.423359|2026-02-14 14:58:18.423360
STOCK|MSFT|JPX|Niue|GBP|2024-08-02|2024-08-02 13:54:34|B|426.9369|1082.583|462194.63|490.3429|9243.8926|452007.26|188081737026|Michelle|Murray|Nauru|EACH_PRICE|BROKER|2026-02-14 14:58:18.423500|2026-02-14 14:58:18.423501
STOCK|NFLX|NYSE|Gabon|JPY|2024-08-12|2024-08-12 12:04:06|S|333.5582|745.8499|248784.35|748.2554|4975.687|243009.57|766157208132|Brad|Thompson|Nigeria|MARKET_PRICE|API|2026-02-14 14:58:18.423640|2026-02-14 14:58:18.423641
STOCK|TSLA|LSE|Isle of Man|USD|2024-11-10|2024-11-10 19:21:42|S|432.5409|1215.3473|525687.41|1563.9946|10513.7482|513485.08|352355589810|Nicole|Humphrey|Burkina Faso|EACH_PRICE|API|2026-02-14 14:58:18.423782|2026-02-14 14:58:18.423782
ETF|GOOGL|LSE|Canada|JPY|2024-12-04|2024-12-04 06:00:08|B|33.5707|657.0358|22057.15|32.755|441.143|21562.76|184836334626|Charles|Harris|Papua New Guinea|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.423922|2026-02-14 14:58:18.423923
ETF|AMZN|LSE|Serbia|JPY|2024-05-30|2024-05-30 06:27:14|S|127.0519|534.2222|67873.95|211.8782|1357.479|66281.07|534747340492|Vanessa|George|Luxembourg|STOP_LOSS|MOBILE|2026-02-14 14:58:18.424064|2026-02-14 14:58:18.424065
STOCK|BABA|NYSE|Netherlands|GBP|2024-11-15|2024-11-15 04:17:13|B|488.5749|976.4738|477080.59|2043.8899|9541.6118|465187.75|271983212070|William|Young|Marshall Islands|STOP_LOSS|API|2026-02-14 14:58:18.424208|2026-02-14 14:58:18.424209
ETF|NVDA|XETRA|Heard Island and McDonald Islands|EUR|2023-03-28|2023-03-28 23:15:10|B|178.8532|1235.828|221031.79|113.61|4420.6358|216280.89|715977152826|Gregory|Davis|Trinidad and Tobago|LIMIT|WEB|2026-02-14 14:58:18.424351|2026-02-14 14:58:18.424351
ETF|MSFT|JPX|Senegal|JPY|2023-07-06|2023-07-06 01:46:53|S|316.3312|841.8037|266288.77|738.2063|5325.7754|260179.23|974723185380|Katie|Stanley|Pakistan|EACH_PRICE|WEB|2026-02-14 14:58:18.424491|2026-02-14 14:58:18.424491
STOCK|NFLX|NYSE|Comoros|USD|2023-07-27|2023-07-27 11:22:36|S|38.3632|1450.3109|55638.57|207.1893|1112.7714|54284.09|202341354835|Frank|Solis|Kyrgyz Republic|EACH_PRICE|WEB|2026-02-14 14:58:18.424632|2026-02-14 14:58:18.424633
STOCK|NVDA|XETRA|Romania|EUR|2023-05-30|2023-05-30 00:38:54|B|482.5202|96.0618|46351.76|135.9636|927.0352|45252.7|673542949893|Michael|Herman|Dominica|EACH_PRICE|MOBILE|2026-02-14 14:58:18.424773|2026-02-14 14:58:18.424774
ETF|NFLX|NYSE|Poland|JPY|2023-10-11|2023-10-11 20:12:05|B|160.6828|325.4659|52296.77|171.6958|1045.9354|51034.56|916729445398|Kevin|Turner|Argentina|STOP_LIMIT|WEB|2026-02-14 14:58:18.424952|2026-02-14 14:58:18.424953
ETF|META|NASDAQ|Grenada|USD|2023-12-17|2023-12-17 07:30:16|S|95.2041|377.3892|35929.0|89.3446|718.58|35105.76|634042411871|Michael|Berry|Slovakia (Slovak Republic)|EACH_PRICE|BROKER|2026-02-14 14:58:18.425143|2026-02-14 14:58:18.425144
ETF|BABA|LSE|Aruba|JPY|2023-01-05|2023-01-05 08:17:25|S|286.0253|1396.3737|399398.21|664.8412|7987.9642|390692.58|312822535255|Kristen|Whitehead|Northern Mariana Islands|MARKET_PRICE|WEB|2026-02-14 14:58:18.425318|2026-02-14 14:58:18.425319
ETF|AAPL|NASDAQ|Papua New Guinea|GBP|2023-03-07|2023-03-07 12:46:08|B|59.0553|610.0375|36025.95|132.8038|720.519|35137.7|957344263041|Kenneth|Simon|Somalia|STOP_LIMIT|BROKER|2026-02-14 14:58:18.425502|2026-02-14 14:58:18.425502
ETF|BABA|XETRA|Brazil|USD|2024-08-30|2024-08-30 09:19:25|S|206.678|646.3391|133584.07|545.6364|2671.6814|130272.41|985424637718|Sheila|Barnes|Kyrgyz Republic|STOP_LIMIT|API|2026-02-14 14:58:18.425647|2026-02-14 14:58:18.425648
ETF|BABA|LSE|Zimbabwe|USD|2024-08-18|2024-08-18 20:47:35|S|467.4289|1139.6559|532708.1|1771.7396|10654.162|519787.28|393062342157|William|Henry|Albania|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.425792|2026-02-14 14:58:18.425793
ETF|AAPL|NYSE|Cape Verde|GBP|2023-05-12|2023-05-12 02:59:41|B|384.7181|1282.1723|493274.89|2362.3334|9865.4978|480781.46|746401136820|Cynthia|Webb|Guadeloupe|STOP_LIMIT|BROKER|2026-02-14 14:58:18.425934|2026-02-14 14:58:18.425935
ETF|META|NYSE|Palau|USD|2024-06-02|2024-06-02 15:17:21|S|390.9383|694.9239|271672.37|1183.8275|5433.4474|264858.12|543937451841|Mary|Mercer|Burkina Faso|STOP_LIMIT|BROKER|2026-02-14 14:58:18.426074|2026-02-14 14:58:18.426075
ETF|NFLX|LSE|Greenland|USD|2023-06-16|2023-06-16 15:05:14|S|271.1671|1438.2242|389999.09|1527.4277|7799.9818|380426.24|996390995178|Nancy|Adams|Russian Federation|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.426215|2026-02-14 14:58:18.426216
ETF|AAPL|NASDAQ|Syrian Arab Republic|USD|2024-08-04|2024-08-04 04:21:48|B|68.7135|946.4017|65030.57|236.6388|1300.6114|63446.47|437117851107|Kayla|Cook|Colombia|MARKET_PRICE|BROKER|2026-02-14 14:58:18.426355|2026-02-14 14:58:18.426356
STOCK|NVDA|LSE|Uruguay|GBP|2023-08-20|2023-08-20 20:56:18|B|101.2181|398.1346|40298.43|83.7431|805.9686|39373.46|830424943511|David|Flores|Spain|STOP_LIMIT|MOBILE|2026-02-14 14:58:18.426502|2026-02-14 14:58:18.426502
STOCK|MSFT|XETRA|Qatar|EUR|2024-12-24|2024-12-24 11:20:33|B|320.3723|1131.4406|362482.23|1785.4715|7249.6446|353189.97|289549805839|Kristin|Dorsey|Botswana|EACH_PRICE|WEB|2026-02-14 14:58:18.426645|2026-02-14 14:58:18.426646
ETF|GOOGL|NYSE|Monaco|EUR|2023-06-03|2023-06-03 02:39:40|S|108.3254|211.6208|22923.91|57.9103|458.4782|22391.44|807640821237|Juan|Ingram|French Polynesia|MARKET_PRICE|MOBILE|2026-02-14 14:58:18.426787|2026-02-14 14:58:18.426788
ETF|BABA|JPX|Ireland|EUR|2024-02-29|2024-02-29 08:15:41|S|63.6034|815.3573|51859.5|102.7506|1037.19|50706.45|737492161784|Todd|Lopez|Barbados|MARKET_PRICE|API|2026-02-14 14:58:18.426929|2026-02-14 14:58:18.426929
STOCK|NFLX|NYSE|Afghanistan|GBP|2024-03-27|2024-03-27 16:15:39|B|226.5501|1212.059|274592.09|1318.271|5491.8418|267607.59|718453010338|Danielle|Sandoval|Equatorial Guinea|LIMIT|API|2026-02-14 14:58:18.427094|2026-02-14 14:58:18.427095
ETF|META|XETRA|Jordan|JPY|2023-05-24|2023-05-24 00:55:12|S|487.8782|1325.8831|646869.46|2341.6841|12937.3892|631183.75|812735078519|Julia|Morgan|Costa Rica|LIMIT|MOBILE|2026-02-14 14:58:18.427236|2026-02-14 14:58:18.427237
STOCK|NFLX|XETRA|British Virgin Islands|JPY|2023-04-13|2023-04-13 19:00:38|S|282.944|947.5436|268101.78|1187.6907|5362.0356|261499.35|673740513834|Amanda|Brooks|Czech Republic|EACH_PRICE|WEB|2026-02-14 14:58:18.427380|2026-02-14 14:58:18.427381
STOCK|NVDA|LSE|Canada|USD|2023-06-10|2023-06-10 23:04:10|B|88.8691|1241.4967|110330.69|340.3049|2206.6138|107767.82|746455568714|Molly|Jones|Kazakhstan|EACH_PRICE|API|2026-02-14 14:58:18.427521|2026-02-14 14:58:18.427522
STOCK|META|XETRA|Nepal|USD|2023-01-05|2023-01-05 23:54:31|B|205.7599|1042.4565|214495.75|878.7414|4289.915|209199.04|162600193640|Holly|Robles|United Arab Emirates|LIMIT|MOBILE|2026-02-14 14:58:18.427663|2026-02-14 14:58:18.427664
ETF|NVDA|JPX|Tunisia|JPY|2024-08-10|2024-08-10 11:10:48|S|150.2809|519.2036|78026.38|271.2001|1560.5276|76180.54|306403037721|Caleb|Cain|Armenia|MARKET_PRICE|WEB|2026-02-14 14:58:18.427804|2026-02-14 14:58:18.427805
ETF|GOOGL|LSE|Libyan Arab Jamahiriya|EUR|2023-05-20|2023-05-20 20:18:59|S|231.1618|22.6343|5232.19|17.4279|104.6438|5105.28|596906170227|Laura|Spencer|Turkey|STOP_LIMIT|BROKER|2026-02-14 14:58:18.427946|2026-02-14 14:58:18.427947
