instrument_type|ticker_symbol|exchange|country|currency|trade_date|execution_time|side|quantity|price_per_unit|gross_amount|commission|tax|net_amount|client_pid|client_name|client_lastname|client_origin|transaction_type|channel|created_at|updated_at
ETF|AAPL|NASDAQ|South Georgia and the South Sandwich Islands|EUR|2023-11-14|2023-11-14 10:47:23|S|12.8414|860.9058|11055.24|43.6523|221.1048|10785.91|892568020649|Renee|Price|Sweden|STOP_LIMIT|WEB|2026-01-19 13:07:55.001541|2026-01-19 13:07:55.001542
ETF|TSLA|XETRA|Hungary|EUR|2023-08-22|2023-08-22 05:47:32|S|189.8278|320.4556|60831.38|147.9536|1216.6276|59450.27|136891321404|Cynthia|King|Azerbaijan|LIMIT|WEB|2026-01-19 13:07:55.001686|2026-01-19 13:07:55.001686
STOCK|TSLA|XETRA|Singapore|USD|2023-09-13|2023-09-13 22:33:35|B|27.7203|719.3349|19940.18|99.6294|398.8036|19434.46|889042293778|Susan|Jackson|Morocco|LIMIT|MOBILE|2026-01-19 13:07:55.001828|2026-01-19 13:07:55.001829
STOCK|BABA|NASDAQ|United Kingdom|JPY|2024-08-25|2024-08-25 20:59:38|S|4.3468|544.3395|2366.13|8.7184|47.3226|2309.63|718548304596|James|Lewis|Zimbabwe|STOP_LOSS|MOBILE|2026-01-19 13:07:55.001968|2026-01-19 13:07:55.001969
STOCK|AMZN|NYSE|Austria|GBP|2023-02-21|2023-02-21 11:07:15|S|381.9517|170.6531|65181.24|257.2024|1303.6248|63602.33|648637843340|Jennifer|Miller|Tokelau|STOP_LIMIT|WEB|2026-01-19 13:07:55.002109|2026-01-19 13:07:55.002109
STOCK|META|JPX|Tokelau|EUR|2023-05-30|2023-05-30 00:30:49|S|65.7467|12.7298|836.94|3.0358|16.7388|816.9|814247703099|Julie|Holt|Algeria|LIMIT|BROKER|2026-01-19 13:07:55.002253|2026-01-19 13:07:55.002254
ETF|META|NASDAQ|Sierra Leone|GBP|2024-04-06|2024-04-06 13:03:26|S|320.2402|123.6485|39597.22|20.9284|791.9444|38754.74|760471483616|Laura|Peterson|Antarctica (the territory South of 60 deg S)|LIMIT|MOBILE|2026-01-19 13:07:55.002396|2026-01-19 13:07:55.002397
ETF|MSFT|NASDAQ|Burundi|GBP|2024-07-26|2024-07-26 14:19:21|B|212.2572|334.4875|70997.38|116.6292|1419.9476|69417.3|430318988136|Amanda|Norris|New Zealand|LIMIT|API|2026-01-19 13:07:55.002539|2026-01-19 13:07:55.002539
STOCK|NVDA|NASDAQ|Romania|USD|2023-03-16|2023-03-16 07:38:24|B|176.7154|671.3665|118640.8|337.1767|2372.816|115860.07|838422061842|Julie|Brown|Ecuador|STOP_LOSS|WEB|2026-01-19 13:07:55.002680|2026-01-19 13:07:55.002681
ETF|GOOGL|NYSE|French Polynesia|USD|2023-06-10|2023-06-10 03:50:30|S|172.8775|1160.0088|200539.42|587.2623|4010.7884|195895.87|946077765863|Luis|Smith|Greece|MARKET_PRICE|WEB|2026-01-19 13:07:55.002825|2026-01-19 13:07:55.002826
ETF|NVDA|JPX|Uganda|USD|2024-03-11|2024-03-11 16:45:12|B|323.8787|786.9015|254860.63|682.9198|5097.2126|248876.0|211677742262|Andrew|Roberts|Nepal|LIMIT|MOBILE|2026-01-19 13:07:55.002967|2026-01-19 13:07:55.002968
STOCK|META|LSE|Lao People's Democratic Republic|EUR|2024-01-18|2024-01-18 23:00:46|S|471.4167|427.8162|201679.7|984.1587|4033.594|196494.75|894455910573|James|Robinson|Panama|LIMIT|MOBILE|2026-01-19 13:07:55.003122|2026-01-19 13:07:55.003123
ETF|AMZN|LSE|China|USD|2024-03-21|2024-03-21 11:30:05|S|313.0036|729.0302|228189.08|346.0832|4563.7816|223180.39|920003895957|Keith|Swanson|Central African Republic|STOP_LIMIT|API|2026-01-19 13:07:55.003271|2026-01-19 13:07:55.003272
STOCK|MSFT|LSE|Oman|EUR|2023-02-01|2023-02-01 16:20:03|S|237.0009|810.8643|192175.57|351.2852|3843.5114|187921.26|380570544856|Connie|Green|Grenada|STOP_LIMIT|WEB|2026-01-19 13:07:55.003414|2026-01-19 13:07:55.003415
STOCK|AMZN|XETRA|Monaco|USD|2024-04-18|2024-04-18 07:52:00|S|256.8118|1026.3796|263586.39|1265.8073|5271.7278|256825.69|635325331910|Charles|Buchanan|Guadeloupe|STOP_LIMIT|MOBILE|2026-01-19 13:07:55.003556|2026-01-19 13:07:55.003556
STOCK|BABA|LSE|United States of America|EUR|2023-12-13|2023-12-13 13:27:37|B|41.8482|234.1936|9800.58|23.4514|196.0116|9575.41|844907322882|Heather|Davis|Timor-Leste|MARKET_PRICE|API|2026-01-19 13:07:55.003698|2026-01-19 13:07:55.003699
STOCK|AAPL|NASDAQ|Greenland|EUR|2024-09-15|2024-09-15 20:46:34|B|446.9336|722.6171|322961.86|1016.3875|6459.2372|315340.98|255927174871|Daniel|Taylor|Mozambique|LIMIT|WEB|2026-01-19 13:07:55.003841|2026-01-19 13:07:55.003842
ETF|TSLA|NYSE|Saint Kitts and Nevis|GBP|2024-09-29|2024-09-29 01:14:53|B|109.2223|787.5139|86014.08|116.1628|1720.2816|84145.01|859079778396|Amanda|Deleon|Cayman Islands|STOP_LOSS|MOBILE|2026-01-19 13:07:55.003984|2026-01-19 13:07:55.003985
STOCK|TSLA|LSE|Saint Martin|JPY|2023-09-07|2023-09-07 04:12:50|S|341.9737|458.2453|156707.84|100.6132|3134.1568|153365.75|893206743251|Patricia|Alvarez|Korea|MARKET_PRICE|BROKER|2026-01-19 13:07:55.004126|2026-01-19 13:07:55.004127
STOCK|AMZN|NASDAQ|American Samoa|GBP|2023-05-10|2023-05-10 23:08:02|B|263.9181|339.7496|89666.07|139.1634|1793.3214|87687.53|652133646480|Rebecca|Wilson|Montserrat|LIMIT|BROKER|2026-01-19 13:07:55.004268|2026-01-19 13:07:55.004269
STOCK|TSLA|JPX|French Polynesia|USD|2024-11-29|2024-11-29 22:57:51|S|245.0155|209.3297|51289.02|188.0461|1025.7804|50066.8|792264054650|Randy|Park|New Zealand|LIMIT|WEB|2026-01-19 13:07:55.004407|2026-01-19 13:07:55.004408
ETF|AMZN|LSE|Finland|USD|2024-12-12|2024-12-12 10:05:17|S|25.7529|1165.4427|30013.53|99.1313|600.2706|29288.53|763411001740|Megan|Carson|Western Sahara|STOP_LIMIT|MOBILE|2026-01-19 13:07:55.004548|2026-01-19 13:07:55.004549
STOCK|GOOGL|LSE|Guam|USD|2024-02-13|2024-02-13 19:33:03|B|101.5862|23.0324|2339.77|11.4721|46.7954|2279.43|558325388109|Teresa|Romero|Bangladesh|STOP_LOSS|WEB|2026-01-19 13:07:55.004692|2026-01-19 13:07:55.004692
ETF|BABA|NYSE|Belgium|USD|2024-09-14|2024-09-14 07:03:20|B|455.476|100.8085|45915.85|105.8306|918.317|44858.37|337467655380|Shannon|Koch|Netherlands|LIMIT|API|2026-01-19 13:07:55.004835|2026-01-19 13:07:55.004836
STOCK|NVDA|JPX|Zimbabwe|USD|2023-08-05|2023-08-05 14:19:22|B|27.583|258.3743|7126.74|5.3849|142.5348|6973.29|149604877228|Dylan|Sims|Bahrain|MARKET_PRICE|MOBILE|2026-01-19 13:07:55.004976|2026-01-19 13:07:55.004977
ETF|NFLX|XETRA|Norfolk Island|GBP|2023-08-21|2023-08-21 00:27:00|S|99.8474|1353.226|135116.1|72.2653|2702.322|132257.11|775756836327|Jonathan|Khan|Guam|STOP_LOSS|BROKER|2026-01-19 13:07:55.005116|2026-01-19 13:07:55.005117
ETF|MSFT|NASDAQ|Azerbaijan|GBP|2024-08-30|2024-08-30 12:46:02|B|256.2193|655.4621|167942.04|623.5923|3358.8408|163898.93|516078576289|Amber|Shaw|Saint Pierre and Miquelon|MARKET_PRICE|MOBILE|2026-01-19 13:07:55.005256|2026-01-19 13:07:55.005257
ETF|GOOGL|NYSE|Holy See (Vatican City State)|GBP|2024-07-28|2024-07-28 06:29:19|S|347.3443|95.163|33054.33|119.661|661.0866|32267.33|584418725655|Jason|Robinson|Oman|LIMIT|WEB|2026-01-19 13:07:55.005396|2026-01-19 13:07:55.005397
STOCK|TSLA|JPX|Gambia|USD|2023-05-25|2023-05-25 07:52:04|B|457.0731|183.9143|84062.28|145.6438|1681.2456|82207.4|217332263622|Kenneth|Diaz|Anguilla|STOP_LIMIT|BROKER|2026-01-19 13:07:55.005539|2026-01-19 13:07:55.005539
ETF|TSLA|NYSE|Azerbaijan|GBP|2023-10-31|2023-10-31 09:35:23|B|161.0061|1176.7102|189457.52|464.656|3789.1504|185141.22|449846406231|Jason|Fuentes|Nigeria|EACH_PRICE|BROKER|2026-01-19 13:07:55.005679|2026-01-19 13:07:55.005680
STOCK|META|NYSE|Central African Republic|GBP|2023-08-01|2023-08-01 07:32:28|S|444.5377|347.9796|154690.05|466.1593|3093.801|151095.57|125833288663|Leslie|Smith|Switzerland|STOP_LOSS|API|2026-01-19 13:07:55.005819|2026-01-19 13:07:55.005820
STOCK|META|NYSE|Austria|GBP|2023-12-26|2023-12-26 16:30:02|S|155.5705|212.4236|33046.85|55.5385|660.937|32304.43|239467617519|David|Collins|Saudi Arabia|LIMIT|MOBILE|2026-01-19 13:07:55.005982|2026-01-19 13:07:55.005983
ETF|MSFT|JPX|Ghana|USD|2024-05-10|2024-05-10 23:51:18|B|77.0326|573.4851|44177.05|179.773|883.541|43095.0|596668383025|Elaine|Stewart|Western Sahara|LIMIT|API|2026-01-19 13:07:55.006123|2026-01-19 13:07:55.006124
STOCK|TSLA|LSE|Belgium|JPY|2023-05-25|2023-05-25 11:50:31|B|31.1874|1348.6517|42060.94|148.6207|841.2188|41056.73|731848393468|Karen|Montgomery|United States Virgin Islands|STOP_LOSS|API|2026-01-19 13:07:55.006265|2026-01-19 13:07:55.006265
ETF|GOOGL|XETRA|Armenia|USD|2023-03-07|2023-03-07 05:51:33|S|198.9182|491.0748|97683.72|205.406|1953.6744|95467.89|976459169898|David|Howard|Ghana|STOP_LOSS|BROKER|2026-01-19 13:07:55.006406|2026-01-19 13:07:55.006406
ETF|AMZN|XETRA|Singapore|USD|2024-02-20|2024-02-20 17:26:00|S|69.9773|1396.306|97709.72|81.0867|1954.1944|95605.08|722251360769|Randall|Hutchinson|Cambodia|MARKET_PRICE|BROKER|2026-01-19 13:07:55.006547|2026-01-19 13:07:55.006547
ETF|AAPL|XETRA|Tanzania|EUR|2023-03-19|2023-03-19 17:20:17|S|24.4453|963.2809|23547.69|65.1649|470.9538|22997.18|186116738701|Travis|Garza|Saint Lucia|LIMIT|API|2026-01-19 13:07:55.006686|2026-01-19 13:07:55.006687
STOCK|GOOGL|XETRA|Yemen|EUR|2024-11-02|2024-11-02 14:34:29|B|405.1202|364.5485|147685.96|341.8458|2953.7192|144371.23|321250652703|Timothy|Brown|Burundi|STOP_LOSS|WEB|2026-01-19 13:07:55.006830|2026-01-19 13:07:55.006830
ETF|AAPL|LSE|Argentina|USD|2023-09-02|2023-09-02 23:16:43|B|144.5746|1335.3274|193054.42|798.5812|3861.0884|188276.8|325100532203|Christine|Barnett|Iran|MARKET_PRICE|WEB|2026-01-19 13:07:55.006973|2026-01-19 13:07:55.006974
STOCK|AMZN|LSE|Martinique|JPY|2024-02-25|2024-02-25 22:18:12|S|328.2419|961.047|315455.89|256.4521|6309.1178|308633.03|701122546299|Monique|Silva|Haiti|STOP_LOSS|MOBILE|2026-01-19 13:07:55.007145|2026-01-19 13:07:55.007145
ETF|BABA|NASDAQ|Cameroon|EUR|2024-01-25|2024-01-25 17:20:16|B|133.9831|1030.0318|138006.85|445.7215|2760.137|134766.27|266328489918|Kathleen|Rogers|Uzbekistan|STOP_LOSS|API|2026-01-19 13:07:55.007289|2026-01-19 13:07:55.007290
STOCK|BABA|XETRA|Syrian Arab Republic|JPY|2024-04-16|2024-04-16 04:19:34|S|183.0237|1317.3118|241099.28|407.3872|4821.9856|235631.88|789308557098|Rodney|Hicks|Samoa|EACH_PRICE|BROKER|2026-01-19 13:07:55.007459|2026-01-19 13:07:55.007460
STOCK|AAPL|JPX|Maldives|EUR|2023-08-21|2023-08-21 20:03:53|S|439.137|1168.5752|513164.61|1244.977|10263.2922|501368.88|930023939147|Brandon|Reynolds|Mauritius|STOP_LIMIT|BROKER|2026-01-19 13:07:55.007609|2026-01-19 13:07:55.007610
STOCK|TSLA|LSE|Kenya|EUR|2023-11-29|2023-11-29 21:51:20|B|218.5426|1439.4389|314578.72|734.182|6291.5744|307300.68|648053383361|Elizabeth|Bennett|Djibouti|LIMIT|WEB|2026-01-19 13:07:55.007760|2026-01-19 13:07:55.007761
ETF|META|XETRA|Faroe Islands|GBP|2024-10-03|2024-10-03 16:39:54|B|199.6129|435.5227|86935.95|150.9673|1738.719|84962.19|445061635479|Larry|Brown|Wallis and Futuna|EACH_PRICE|WEB|2026-01-19 13:07:55.007906|2026-01-19 13:07:55.007906
STOCK|AAPL|XETRA|Andorra|JPY|2024-04-20|2024-04-20 14:56:38|B|139.2932|1495.2632|208280.0|552.4899|4165.6|203482.59|962799066900|Sharon|Ray|Philippines|MARKET_PRICE|MOBILE|2026-01-19 13:07:55.008048|2026-01-19 13:07:55.008049
ETF|AMZN|XETRA|Netherlands|GBP|2023-10-18|2023-10-18 08:48:31|S|76.343|353.22|26965.87|85.2443|539.3174|26326.41|467335313975|Ashley|Lester|Somalia|EACH_PRICE|API|2026-01-19 13:07:55.008191|2026-01-19 13:07:55.008191
STOCK|TSLA|NYSE|Guatemala|JPY|2024-02-14|2024-02-14 16:08:56|S|413.7755|276.9535|114596.57|255.3234|2291.9314|111948.0|548799456457|Lori|Smith|Rwanda|STOP_LOSS|API|2026-01-19 13:07:55.008346|2026-01-19 13:07:55.008347
ETF|NFLX|NASDAQ|Wallis and Futuna|EUR|2024-07-18|2024-07-18 01:27:04|S|372.9839|308.4406|115043.38|474.1115|2300.8676|112253.29|867010000465|Michael|Richards|Tokelau|STOP_LIMIT|WEB|2026-01-19 13:07:55.008514|2026-01-19 13:07:55.008514
ETF|NFLX|NYSE|Armenia|JPY|2024-03-24|2024-03-24 04:42:53|B|30.8518|484.175|14937.67|40.3755|298.7534|14590.76|121731071487|James|Nash|El Salvador|EACH_PRICE|MOBILE|2026-01-19 13:07:55.008717|2026-01-19 13:07:55.008718
STOCK|META|JPX|Spain|GBP|2024-08-10|2024-08-10 01:04:30|S|139.4366|1351.7688|188486.05|739.1749|3769.721|183890.93|130374800307|Julie|Henderson|French Polynesia|MARKET_PRICE|MOBILE|2026-01-19 13:07:55.008874|2026-01-19 13:07:55.008875
STOCK|MSFT|NYSE|Madagascar|JPY|2023-09-08|2023-09-08 07:56:26|S|410.3832|1118.7707|459124.7|1615.0836|9182.494|448257.58|132930980972|Susan|Hernandez|Honduras|MARKET_PRICE|BROKER|2026-01-19 13:07:55.009020|2026-01-19 13:07:55.009021
ETF|NFLX|NASDAQ|Iceland|GBP|2024-02-07|2024-02-07 14:36:40|S|484.1459|1347.5992|652434.63|337.2613|13048.6926|638679.93|848838913345|Christopher|Nicholson|Slovenia|MARKET_PRICE|API|2026-01-19 13:07:55.009166|2026-01-19 13:07:55.009166
ETF|TSLA|LSE|India|JPY|2023-02-25|2023-02-25 12:15:31|S|353.1965|1317.6163|465377.47|1707.7243|9307.5494|454224.97|365475512778|Cynthia|Cook|Mozambique|STOP_LOSS|WEB|2026-01-19 13:07:55.009311|2026-01-19 13:07:55.009311
ETF|NFLX|LSE|Myanmar|GBP|2024-12-19|2024-12-19 10:53:41|S|28.9263|1255.5597|36318.7|153.7689|726.374|35407.98|388686630659|Jacob|Joyce|Svalbard & Jan Mayen Islands|LIMIT|MOBILE|2026-01-19 13:07:55.009460|2026-01-19 13:07:55.009461
ETF|AMZN|JPX|Haiti|GBP|2024-02-14|2024-02-14 00:16:23|S|324.556|1278.2409|414860.75|2011.8272|8297.215|404476.74|989281436079|Tina|Barton|Palau|MARKET_PRICE|WEB|2026-01-19 13:07:55.009607|2026-01-19 13:07:55.009607
STOCK|NVDA|XETRA|United States Minor Outlying Islands|EUR|2023-05-09|2023-05-09 05:10:38|S|17.3103|1138.3873|19705.83|28.5992|394.1166|19267.61|269679509213|Carolyn|Nguyen|Saint Kitts and Nevis|LIMIT|MOBILE|2026-01-19 13:07:55.009752|2026-01-19 13:07:55.009752
ETF|META|NASDAQ|Holy See (Vatican City State)|GBP|2023-09-12|2023-09-12 10:55:00|S|327.3404|406.2653|132987.05|387.0781|2659.741|129880.96|595742177661|Danny|Gross|Ghana|STOP_LOSS|WEB|2026-01-19 13:07:55.009925|2026-01-19 13:07:55.009926
STOCK|META|XETRA|Norfolk Island|EUR|2024-08-10|2024-08-10 07:55:44|B|300.9604|1306.0987|393083.99|1736.2798|7861.6798|383194.34|971259353685|Connie|Dickson|Yemen|EACH_PRICE|API|2026-01-19 13:07:55.010070|2026-01-19 13:07:55.010070
STOCK|TSLA|JPX|Zimbabwe|GBP|2024-03-06|2024-03-06 05:42:19|S|137.1324|828.2783|113583.79|169.5706|2271.6758|111063.6|342124562187|Carl|Morgan|Egypt|STOP_LIMIT|BROKER|2026-01-19 13:07:55.010222|2026-01-19 13:07:55.010223
STOCK|AMZN|NYSE|Bulgaria|EUR|2023-06-19|2023-06-19 13:18:07|B|379.1021|1376.8088|521951.11|869.064|10439.0222|510320.09|228495404218|Chelsea|Sosa|Martinique|EACH_PRICE|API|2026-01-19 13:07:55.010373|2026-01-19 13:07:55.010374
ETF|NVDA|LSE|Sri Lanka|EUR|2023-12-04|2023-12-04 23:04:50|B|272.2399|371.1184|101033.24|446.5483|2020.6648|98475.22|504098101178|Hailey|Watson|Jordan|LIMIT|WEB|2026-01-19 13:07:55.010571|2026-01-19 13:07:55.010572
STOCK|META|NASDAQ|North Macedonia|EUR|2023-02-09|2023-02-09 11:58:30|S|17.1985|1061.6783|18259.27|62.556|365.1854|17824.4|700387241682|Nicole|Wilson|Slovakia (Slovak Republic)|STOP_LOSS|MOBILE|2026-01-19 13:07:55.010745|2026-01-19 13:07:55.010746
ETF|AMZN|LSE|Korea|GBP|2024-08-30|2024-08-30 02:52:05|S|415.1331|1486.1863|616965.13|2144.2535|12339.3026|601875.77|786937647995|Todd|Wood|Israel|STOP_LOSS|WEB|2026-01-19 13:07:55.010888|2026-01-19 13:07:55.010888
ETF|AMZN|NASDAQ|Mongolia|JPY|2024-11-02|2024-11-02 05:08:05|S|461.3522|554.4859|255813.29|401.1483|5116.2658|250121.57|750426832847|Ryan|Brooks|Lao People's Democratic Republic|STOP_LOSS|WEB|2026-01-19 13:07:55.011045|2026-01-19 13:07:55.011046
ETF|AMZN|NYSE|Lithuania|EUR|2024-10-18|2024-10-18 10:35:46|B|119.3252|1147.1288|136881.37|649.9695|2737.6274|133452.83|610693960009|Joanna|Wallace|Myanmar|MARKET_PRICE|BROKER|2026-01-19 13:07:55.011252|2026-01-19 13:07:55.011252
STOCK|META|NASDAQ|Micronesia|EUR|2023-05-02|2023-05-02 03:48:22|B|374.323|204.2655|76461.27|345.8272|1529.2254|74549.52|452101170208|Joseph|Boyer|Somalia|STOP_LOSS|BROKER|2026-01-19 13:07:55.011399|2026-01-19 13:07:55.011400
ETF|NVDA|JPX|Argentina|USD|2024-04-20|2024-04-20 10:39:09|B|440.5269|406.6106|179122.91|676.3461|3582.4582|174712.55|400398720197|John|Lowe|Azerbaijan|LIMIT|MOBILE|2026-01-19 13:07:55.011542|2026-01-19 13:07:55.011542
ETF|NFLX|JPX|Togo|USD|2024-04-26|2024-04-26 11:18:35|B|245.854|1164.6433|286332.21|1118.0046|5726.6442|279432.3|568888761296|Patrick|Robles|Nauru|MARKET_PRICE|API|2026-01-19 13:07:55.011683|2026-01-19 13:07:55.011683
STOCK|NFLX|NASDAQ|Lebanon|USD|2023-02-24|2023-02-24 01:32:28|S|95.7355|163.8357|15684.89|29.3352|313.6978|15339.37|332287325683|Timothy|Williams|North Macedonia|EACH_PRICE|WEB|2026-01-19 13:07:55.011827|2026-01-19 13:07:55.011828
STOCK|MSFT|LSE|United States Virgin Islands|USD|2023-06-17|2023-06-17 05:47:11|S|497.6271|356.5775|177442.63|414.5279|3548.8526|173362.72|942650127578|Kimberly|Bailey|Bangladesh|EACH_PRICE|API|2026-01-19 13:07:55.011975|2026-01-19 13:07:55.011976
STOCK|NFLX|XETRA|Monaco|USD|2024-03-17|2024-03-17 16:26:05|B|89.3496|626.8388|56007.8|114.6478|1120.156|54729.51|938943901581|Leah|Walker|Burundi|STOP_LOSS|WEB|2026-01-19 13:07:55.012118|2026-01-19 13:07:55.012118
STOCK|AMZN|JPX|Denmark|EUR|2023-02-15|2023-02-15 09:14:21|B|138.6406|1041.5578|144402.2|257.283|2888.044|141122.45|549651074098|Jennifer|Anderson|Falkland Islands (Malvinas)|EACH_PRICE|MOBILE|2026-01-19 13:07:55.012275|2026-01-19 13:07:55.012276
STOCK|AAPL|NYSE|Saint Vincent and the Grenadines|USD|2023-06-21|2023-06-21 15:55:49|S|487.8357|1297.9042|633164.0|694.0563|12663.28|619288.11|197709705100|Anna|Smith|Lebanon|STOP_LIMIT|BROKER|2026-01-19 13:07:55.012432|2026-01-19 13:07:55.012432
ETF|AAPL|NYSE|Wallis and Futuna|EUR|2023-08-30|2023-08-30 16:56:54|S|472.1038|707.7728|334142.23|939.3238|6682.8446|326382.83|774766814881|Wendy|Morales|North Macedonia|STOP_LOSS|API|2026-01-19 13:07:55.012573|2026-01-19 13:07:55.012574
ETF|GOOGL|NASDAQ|Mozambique|JPY|2024-12-17|2024-12-17 00:53:45|S|446.8821|673.074|300784.72|745.1206|6015.6944|293769.29|410838762996|Rebecca|Haley|Canada|LIMIT|BROKER|2026-01-19 13:07:55.012722|2026-01-19 13:07:55.012722
STOCK|MSFT|XETRA|Peru|USD|2023-07-24|2023-07-24 01:59:15|B|147.8819|474.0957|70110.17|191.2014|1402.2034|68454.41|297350866080|Mary|Adams|Montenegro|EACH_PRICE|MOBILE|2026-01-19 13:07:55.012864|2026-01-19 13:07:55.012865
ETF|MSFT|NYSE|Montenegro|JPY|2023-07-09|2023-07-09 23:09:02|B|171.5222|1172.8772|201174.48|415.7283|4023.4896|196543.24|381408632002|Shannon|Casey|Suriname|LIMIT|WEB|2026-01-19 13:07:55.013006|2026-01-19 13:07:55.013007
STOCK|AMZN|NYSE|China|USD|2024-07-05|2024-07-05 22:07:27|B|359.8266|253.7762|91315.43|193.4912|1826.3086|89226.41|252850597795|Laura|Howard|Turks and Caicos Islands|MARKET_PRICE|WEB|2026-01-19 13:07:55.013151|2026-01-19 13:07:55.013152
STOCK|TSLA|XETRA|Syrian Arab Republic|USD|2023-07-25|2023-07-25 03:25:51|B|281.0323|1192.3692|335094.26|957.6219|6701.8852|327376.6|449226091907|Paul|Boyd|Israel|EACH_PRICE|WEB|2026-01-19 13:07:55.013294|2026-01-19 13:07:55.013295
STOCK|TSLA|XETRA|Jamaica|JPY|2024-03-11|2024-03-11 02:32:16|S|379.679|319.5967|121344.16|204.1937|2426.8832|118641.78|216550909293|Christy|Morris|Congo|STOP_LIMIT|MOBILE|2026-01-19 13:07:55.013439|2026-01-19 13:07:55.013440
ETF|TSLA|NYSE|Barbados|JPY|2024-08-08|2024-08-08 04:01:23|B|109.5602|1097.8673|120282.56|398.9794|2405.6512|117443.64|373539777841|Mary|Hicks|Saint Vincent and the Grenadines|EACH_PRICE|BROKER|2026-01-19 13:07:55.013583|2026-01-19 13:07:55.013583
STOCK|NVDA|JPX|Azerbaijan|GBP|2024-05-10|2024-05-10 15:29:56|B|173.5687|227.4794|39483.3|173.9452|789.666|38512.35|501126549567|Debra|Bass|Cote d'Ivoire|STOP_LIMIT|WEB|2026-01-19 13:07:55.013724|2026-01-19 13:07:55.013725
ETF|BABA|LSE|Maldives|USD|2023-06-24|2023-06-24 00:14:07|S|26.422|480.5253|12696.44|14.541|253.9288|12422.36|181172047975|Lori|Thompson|Thailand|STOP_LOSS|API|2026-01-19 13:07:55.013867|2026-01-19 13:07:55.013867
ETF|AMZN|XETRA|Puerto Rico|USD|2023-01-28|2023-01-28 21:57:43|S|350.8374|697.4316|244685.09|650.6781|4893.7018|238901.91|834890905808|Jessica|Tran|Greece|STOP_LIMIT|API|2026-01-19 13:07:55.014008|2026-01-19 13:07:55.014009
ETF|AAPL|LSE|Guatemala|EUR|2023-10-09|2023-10-09 04:14:10|B|383.4049|1041.9054|399471.64|978.2908|7989.4328|390374.63|281429704098|Denise|Estrada|Montserrat|LIMIT|API|2026-01-19 13:07:55.014153|2026-01-19 13:07:55.014154
ETF|BABA|XETRA|Tonga|EUR|2024-04-17|2024-04-17 03:18:03|B|139.6615|160.3334|22392.4|25.5981|447.848|21913.02|633761361158|Dustin|Hill|Venezuela|STOP_LOSS|WEB|2026-01-19 13:07:55.014296|2026-01-19 13:07:55.014297
STOCK|MSFT|NYSE|Jordan|GBP|2024-04-24|2024-04-24 21:33:45|S|323.5986|389.7266|126114.98|140.2435|2522.2996|123379.46|620608017926|Kathryn|Garza|Lithuania|LIMIT|BROKER|2026-01-19 13:07:55.014438|2026-01-19 13:07:55.014439
STOCK|NFLX|JPX|Latvia|JPY|2024-05-17|2024-05-17 11:03:13|S|450.2344|1344.5361|605356.4|1823.9235|12107.128|591112.21|577929552061|Janice|Robinson|Cote d'Ivoire|EACH_PRICE|BROKER|2026-01-19 13:07:55.014579|2026-01-19 13:07:55.014579
STOCK|TSLA|NASDAQ|Svalbard & Jan Mayen Islands|USD|2023-02-15|2023-02-15 23:44:27|S|469.8046|1241.9645|583480.64|2061.8401|11669.6128|569551.48|639534930556|Andrew|Shaw|Grenada|STOP_LIMIT|MOBILE|2026-01-19 13:07:55.014720|2026-01-19 13:07:55.014721
ETF|META|LSE|Iran|USD|2023-10-10|2023-10-10 12:49:07|B|226.9126|1192.6782|270633.71|613.1121|5412.6742|264486.97|561617951043|Patrick|Griffin|Georgia|LIMIT|BROKER|2026-01-19 13:07:55.014863|2026-01-19 13:07:55.014864
ETF|GOOGL|JPX|New Caledonia|GBP|2023-08-30|2023-08-30 05:51:11|S|301.9309|666.954|201374.02|612.1368|4027.4804|196684.09|806888604856|Matthew|Haney|Kazakhstan|STOP_LOSS|MOBILE|2026-01-19 13:07:55.015006|2026-01-19 13:07:55.015007
ETF|AMZN|NYSE|Suriname|USD|2023-03-13|2023-03-13 12:22:32|B|425.0126|18.4345|7834.89|22.2422|156.6978|7653.39|474896920461|John|Taylor|Lebanon|MARKET_PRICE|BROKER|2026-01-19 13:07:55.015186|2026-01-19 13:07:55.015187
STOCK|TSLA|NASDAQ|Cook Islands|EUR|2024-11-14|2024-11-14 16:33:19|B|208.3903|195.568|40754.47|84.9378|815.0894|39820.86|720301660333|Steven|Stevens|Marshall Islands|STOP_LOSS|API|2026-01-19 13:07:55.015329|2026-01-19 13:07:55.015329
ETF|MSFT|JPX|Puerto Rico|JPY|2023-01-29|2023-01-29 02:36:05|S|269.4923|1125.8333|303403.41|797.36|6068.0682|296501.47|101156813265|Tara|Johnson|British Indian Ocean Territory (Chagos Archipelago)|LIMIT|BROKER|2026-01-19 13:07:55.015473|2026-01-19 13:07:55.015473
ETF|BABA|LSE|Luxembourg|USD|2023-11-22|2023-11-22 22:46:55|B|376.9143|408.5659|153994.33|617.6936|3079.8866|150142.94|166259148070|Jeremiah|Estrada|Cote d'Ivoire|LIMIT|API|2026-01-19 13:07:55.015615|2026-01-19 13:07:55.015616
ETF|NVDA|NASDAQ|Aruba|USD|2024-05-28|2024-05-28 09:15:27|S|376.4019|501.8045|188880.17|538.5514|3777.6034|184508.05|476438006621|Joshua|Lopez|Malta|STOP_LIMIT|BROKER|2026-01-19 13:07:55.015773|2026-01-19 13:07:55.015774
